trading_date,spread_name,price
2022/7/8,Spread_Port_04,-32.6
2022/7/8,Spread_Port_05,-124.8
2022/7/8,Spread_Port_06,-92.2
2022/7/11,Spread_Port_01,-40.6
2022/7/11,Spread_Port_02,-77.4
2022/7/11,Spread_Port_03,-175.2
2022/7/11,Spread_Port_04,-36.8
2022/7/11,Spread_Port_05,-134.6
2022/7/11,Spread_Port_06,-97.8
2022/7/12,Spread_Port_01,-42.6
2022/7/12,Spread_Port_02,-78.6
2022/7/12,Spread_Port_03,-172.2
2022/7/12,Spread_Port_04,-36
2022/7/12,Spread_Port_05,-129.6
2022/7/12,Spread_Port_06,-93.6
2022/7/13,Spread_Port_01,-41.8
2022/7/13,Spread_Port_02,-76.6
2022/7/13,Spread_Port_03,-173.6
2022/7/13,Spread_Port_04,-34.8
2022/7/13,Spread_Port_05,-131.8
2022/7/13,Spread_Port_06,-97
2022/7/14,Spread_Port_01,-36.4
2022/7/14,Spread_Port_02,-71.8
2022/7/14,Spread_Port_03,-163
2022/7/14,Spread_Port_04,-35.4
2022/7/14,Spread_Port_05,-126.6
2022/7/14,Spread_Port_06,-91.2
2022/7/15,Spread_Port_01,-54.3999
2022/7/15,Spread_Port_02,-76.9999
2022/7/15,Spread_Port_03,-168.1999
2022/7/15,Spread_Port_04,-22.6
2022/7/15,Spread_Port_05,-113.8
2022/7/15,Spread_Port_06,-91.2
2022/7/18,Spread_Port_01,-30
2022/7/18,Spread_Port_02,-119.4
2022/7/18,Spread_Port_03,-210.4
2022/7/18,Spread_Port_04,-89.4
2022/7/18,Spread_Port_05,-180.4
2022/7/18,Spread_Port_06,-91
2022/7/19,Spread_Port_01,-29.8
2022/7/19,Spread_Port_02,-112.4
2022/7/19,Spread_Port_03,-192.2
2022/7/19,Spread_Port_04,-82.6
2022/7/19,Spread_Port_05,-162.4
2022/7/19,Spread_Port_06,-79.8
2022/7/20,Spread_Port_01,-29.2
2022/7/20,Spread_Port_02,-107
2022/7/20,Spread_Port_03,-182.8
2022/7/20,Spread_Port_04,-77.8
2022/7/20,Spread_Port_05,-153.6
2022/7/20,Spread_Port_06,-75.8
2022/7/21,Spread_Port_01,-26.2
2022/7/21,Spread_Port_02,-105
2022/7/21,Spread_Port_03,-176
2022/7/21,Spread_Port_04,-78.8
2022/7/21,Spread_Port_05,-149.8
2022/7/21,Spread_Port_06,-71
2022/7/22,Spread_Port_01,-34.8
2022/7/22,Spread_Port_02,-119.6
2022/7/22,Spread_Port_03,-192.8
2022/7/22,Spread_Port_04,-84.8
2022/7/22,Spread_Port_05,-158
2022/7/22,Spread_Port_06,-73.2
2022/7/25,Spread_Port_01,-32.8
2022/7/25,Spread_Port_02,-129.4
2022/7/25,Spread_Port_03,-208.4
2022/7/25,Spread_Port_04,-96.6
2022/7/25,Spread_Port_05,-175.6
2022/7/25,Spread_Port_06,-79
2022/7/26,Spread_Port_01,-38.8
2022/7/26,Spread_Port_02,-134.8
2022/7/26,Spread_Port_03,-215
2022/7/26,Spread_Port_04,-96
2022/7/26,Spread_Port_05,-176.2
2022/7/26,Spread_Port_06,-80.2
2022/7/27,Spread_Port_01,-35.6
2022/7/27,Spread_Port_02,-130
2022/7/27,Spread_Port_03,-212.6
2022/7/27,Spread_Port_04,-94.4
2022/7/27,Spread_Port_05,-177
2022/7/27,Spread_Port_06,-82.6
2022/7/28,Spread_Port_01,-31.6
2022/7/28,Spread_Port_02,-127.4
2022/7/28,Spread_Port_03,-209.8
2022/7/28,Spread_Port_04,-95.8
2022/7/28,Spread_Port_05,-178.2
2022/7/28,Spread_Port_06,-82.4
2022/7/29,Spread_Port_01,-32.2
2022/7/29,Spread_Port_02,-127.4
2022/7/29,Spread_Port_03,-218.4
2022/7/29,Spread_Port_04,-95.2
2022/7/29,Spread_Port_05,-186.2
2022/7/29,Spread_Port_06,-91
2022/8/1,Spread_Port_01,-37.4
2022/8/1,Spread_Port_02,-136
2022/8/1,Spread_Port_03,-219.2
2022/8/1,Spread_Port_04,-98.6
2022/8/1,Spread_Port_05,-181.8
2022/8/1,Spread_Port_06,-83.2
2022/8/2,Spread_Port_01,-29
2022/8/2,Spread_Port_02,-112.4
2022/8/2,Spread_Port_03,-204
2022/8/2,Spread_Port_04,-83.4
2022/8/2,Spread_Port_05,-175
2022/8/2,Spread_Port_06,-91.6
2022/8/3,Spread_Port_01,-29.4
2022/8/3,Spread_Port_02,-122.4
2022/8/3,Spread_Port_03,-206.2
2022/8/3,Spread_Port_04,-93
2022/8/3,Spread_Port_05,-176.8
2022/8/3,Spread_Port_06,-83.8
2022/8/4,Spread_Port_01,-36.8
2022/8/4,Spread_Port_02,-135.6
2022/8/4,Spread_Port_03,-218.2
2022/8/4,Spread_Port_04,-98.8
2022/8/4,Spread_Port_05,-181.4
2022/8/4,Spread_Port_06,-82.6
2022/8/5,Spread_Port_01,-38
2022/8/5,Spread_Port_02,-132.6
2022/8/5,Spread_Port_03,-221.8
2022/8/5,Spread_Port_04,-94.6
2022/8/5,Spread_Port_05,-183.8
2022/8/5,Spread_Port_06,-89.2
2022/8/8,Spread_Port_01,-33.2
2022/8/8,Spread_Port_02,-133.2
2022/8/8,Spread_Port_03,-221
2022/8/8,Spread_Port_04,-100
2022/8/8,Spread_Port_05,-187.8
2022/8/8,Spread_Port_06,-87.8
2022/8/9,Spread_Port_01,-35.8
2022/8/9,Spread_Port_02,-134.8
2022/8/9,Spread_Port_03,-221
2022/8/9,Spread_Port_04,-99
2022/8/9,Spread_Port_05,-185.2
2022/8/9,Spread_Port_06,-86.2
2022/8/10,Spread_Port_01,-37
2022/8/10,Spread_Port_02,-135
2022/8/10,Spread_Port_03,-220
2022/8/10,Spread_Port_04,-98
2022/8/10,Spread_Port_05,-183
2022/8/10,Spread_Port_06,-85
2022/8/11,Spread_Port_01,-36.4
2022/8/11,Spread_Port_02,-134.4
2022/8/11,Spread_Port_03,-223.8
2022/8/11,Spread_Port_04,-98
2022/8/11,Spread_Port_05,-187.4
2022/8/11,Spread_Port_06,-89.4
2022/8/12,Spread_Port_01,-31.8
2022/8/12,Spread_Port_02,-132.6
2022/8/12,Spread_Port_03,-220
2022/8/12,Spread_Port_04,-100.8
2022/8/12,Spread_Port_05,-188.2
2022/8/12,Spread_Port_06,-87.4
2022/8/15,Spread_Port_01,-30.6
2022/8/15,Spread_Port_02,-131
2022/8/15,Spread_Port_03,-222
2022/8/15,Spread_Port_04,-100.4
2022/8/15,Spread_Port_05,-191.4
2022/8/15,Spread_Port_06,-91
2022/8/16,Spread_Port_01,-30
2022/8/16,Spread_Port_02,-131.8
2022/8/16,Spread_Port_03,-222.2
2022/8/16,Spread_Port_04,-101.8
2022/8/16,Spread_Port_05,-192.2
2022/8/16,Spread_Port_06,-90.4
2022/8/17,Spread_Port_01,-28.8
2022/8/17,Spread_Port_02,-131.2
2022/8/17,Spread_Port_03,-218.4
2022/8/17,Spread_Port_04,-102.4
2022/8/17,Spread_Port_05,-189.6
2022/8/17,Spread_Port_06,-87.2
2022/8/18,Spread_Port_01,-32.4
2022/8/18,Spread_Port_02,-128.4
2022/8/18,Spread_Port_03,-217.2
2022/8/18,Spread_Port_04,-96
2022/8/18,Spread_Port_05,-184.8
2022/8/18,Spread_Port_06,-88.8
2022/8/19,Spread_Port_01,-41.5159
2022/8/19,Spread_Port_02,-136.7159
2022/8/19,Spread_Port_03,-228.1159
2022/8/19,Spread_Port_04,-95.2
2022/8/19,Spread_Port_05,-186.6
2022/8/19,Spread_Port_06,-91.4
2022/8/22,Spread_Port_01,-29
2022/8/22,Spread_Port_02,-103.2
2022/8/22,Spread_Port_03,-192.6
2022/8/22,Spread_Port_04,-74.2
2022/8/22,Spread_Port_05,-163.6
2022/8/22,Spread_Port_06,-89.4
2022/8/23,Spread_Port_01,-31.6
2022/8/23,Spread_Port_02,-99.2
2022/8/23,Spread_Port_03,-192
2022/8/23,Spread_Port_04,-67.6
2022/8/23,Spread_Port_05,-160.4
2022/8/23,Spread_Port_06,-92.8
2022/8/24,Spread_Port_01,-31.6
2022/8/24,Spread_Port_02,-97.6
2022/8/24,Spread_Port_03,-190
2022/8/24,Spread_Port_04,-66
2022/8/24,Spread_Port_05,-158.4
2022/8/24,Spread_Port_06,-92.4
2022/8/25,Spread_Port_01,-32.4
2022/8/25,Spread_Port_02,-99.2
2022/8/25,Spread_Port_03,-198.4
2022/8/25,Spread_Port_04,-66.8
2022/8/25,Spread_Port_05,-166
2022/8/25,Spread_Port_06,-99.2
2022/8/26,Spread_Port_01,-33
2022/8/26,Spread_Port_02,-100.2
2022/8/26,Spread_Port_03,-197.2
2022/8/26,Spread_Port_04,-67.2
2022/8/26,Spread_Port_05,-164.2
2022/8/26,Spread_Port_06,-97
2022/8/29,Spread_Port_01,-33.2
2022/8/29,Spread_Port_02,-102
2022/8/29,Spread_Port_03,-203
2022/8/29,Spread_Port_04,-68.8
2022/8/29,Spread_Port_05,-169.8
2022/8/29,Spread_Port_06,-101
2022/8/30,Spread_Port_01,-33
2022/8/30,Spread_Port_02,-103
2022/8/30,Spread_Port_03,-205.2
2022/8/30,Spread_Port_04,-70
2022/8/30,Spread_Port_05,-172.2
2022/8/30,Spread_Port_06,-102.2
2022/8/31,Spread_Port_01,-30.6
2022/8/31,Spread_Port_02,-98.2
2022/8/31,Spread_Port_03,-198.2
2022/8/31,Spread_Port_04,-67.6
2022/8/31,Spread_Port_05,-167.6
2022/8/31,Spread_Port_06,-100
2022/9/1,Spread_Port_01,-30.8
2022/9/1,Spread_Port_02,-97.6
2022/9/1,Spread_Port_03,-199
2022/9/1,Spread_Port_04,-66.8
2022/9/1,Spread_Port_05,-168.2
2022/9/1,Spread_Port_06,-101.4
2022/9/2,Spread_Port_01,-30.2
2022/9/2,Spread_Port_02,-96.2
2022/9/2,Spread_Port_03,-193.8
2022/9/2,Spread_Port_04,-66
2022/9/2,Spread_Port_05,-163.6
2022/9/2,Spread_Port_06,-97.6
2022/9/5,Spread_Port_01,-28.4
2022/9/5,Spread_Port_02,-97
2022/9/5,Spread_Port_03,-200
2022/9/5,Spread_Port_04,-68.6
2022/9/5,Spread_Port_05,-171.6
2022/9/5,Spread_Port_06,-103
2022/9/6,Spread_Port_01,-28
2022/9/6,Spread_Port_02,-97.6
2022/9/6,Spread_Port_03,-200.2
2022/9/6,Spread_Port_04,-69.6
2022/9/6,Spread_Port_05,-172.2
2022/9/6,Spread_Port_06,-102.6
2022/9/7,Spread_Port_01,-30.2
2022/9/7,Spread_Port_02,-95.6
2022/9/7,Spread_Port_03,-195.6
2022/9/7,Spread_Port_04,-65.4
2022/9/7,Spread_Port_05,-165.4
2022/9/7,Spread_Port_06,-100
2022/9/8,Spread_Port_01,-30.8
2022/9/8,Spread_Port_02,-97
2022/9/8,Spread_Port_03,-194.6
2022/9/8,Spread_Port_04,-66.2
2022/9/8,Spread_Port_05,-163.8
2022/9/8,Spread_Port_06,-97.6
2022/9/9,Spread_Port_01,-30
2022/9/9,Spread_Port_02,-92
2022/9/9,Spread_Port_03,-192.6
2022/9/9,Spread_Port_04,-62
2022/9/9,Spread_Port_05,-162.6
2022/9/9,Spread_Port_06,-100.6
2022/9/13,Spread_Port_01,-30.6
2022/9/13,Spread_Port_02,-85.6
2022/9/13,Spread_Port_03,-182.4
2022/9/13,Spread_Port_04,-55
2022/9/13,Spread_Port_05,-151.8
2022/9/13,Spread_Port_06,-96.8
2022/9/14,Spread_Port_01,-29.8
2022/9/14,Spread_Port_02,-86.8
2022/9/14,Spread_Port_03,-178.6
2022/9/14,Spread_Port_04,-57
2022/9/14,Spread_Port_05,-148.8
2022/9/14,Spread_Port_06,-91.8
2022/9/15,Spread_Port_01,-32.6
2022/9/15,Spread_Port_02,-94.6
2022/9/15,Spread_Port_03,-185.6
2022/9/15,Spread_Port_04,-62
2022/9/15,Spread_Port_05,-153
2022/9/15,Spread_Port_06,-91
2022/9/16,Spread_Port_01,-36.5037
2022/9/16,Spread_Port_02,-100.7037
2022/9/16,Spread_Port_03,-191.1037
2022/9/16,Spread_Port_04,-64.2
2022/9/16,Spread_Port_05,-154.6
2022/9/16,Spread_Port_06,-90.4
2022/9/19,Spread_Port_01,-29.6
2022/9/19,Spread_Port_02,-66.6
2022/9/19,Spread_Port_03,-155.6
2022/9/19,Spread_Port_04,-37
2022/9/19,Spread_Port_05,-126
2022/9/19,Spread_Port_06,-89
2022/9/20,Spread_Port_01,-36.4
2022/9/20,Spread_Port_02,-62.8
2022/9/20,Spread_Port_03,-159.2
2022/9/20,Spread_Port_04,-26.4
2022/9/20,Spread_Port_05,-122.8
2022/9/20,Spread_Port_06,-96.4
2022/9/21,Spread_Port_01,-32.2
2022/9/21,Spread_Port_02,-66.6
2022/9/21,Spread_Port_03,-156.4
2022/9/21,Spread_Port_04,-34.4
2022/9/21,Spread_Port_05,-124.2
2022/9/21,Spread_Port_06,-89.8
2022/9/22,Spread_Port_01,-28.6
2022/9/22,Spread_Port_02,-61.6
2022/9/22,Spread_Port_03,-147.4
2022/9/22,Spread_Port_04,-33
2022/9/22,Spread_Port_05,-118.8
2022/9/22,Spread_Port_06,-85.8
2022/9/23,Spread_Port_01,-24
2022/9/23,Spread_Port_02,-56.4
2022/9/23,Spread_Port_03,-136.4
2022/9/23,Spread_Port_04,-32.4
2022/9/23,Spread_Port_05,-112.4
2022/9/23,Spread_Port_06,-80
2022/9/26,Spread_Port_01,-27.2
2022/9/26,Spread_Port_02,-54.6
2022/9/26,Spread_Port_03,-143.4
2022/9/26,Spread_Port_04,-27.4
2022/9/26,Spread_Port_05,-116.2
2022/9/26,Spread_Port_06,-88.8
2022/9/27,Spread_Port_01,-27.8
2022/9/27,Spread_Port_02,-54.8
2022/9/27,Spread_Port_03,-134.8
2022/9/27,Spread_Port_04,-27
2022/9/27,Spread_Port_05,-107
2022/9/27,Spread_Port_06,-80
2022/9/28,Spread_Port_01,-27
2022/9/28,Spread_Port_02,-50.8
2022/9/28,Spread_Port_03,-127.8
2022/9/28,Spread_Port_04,-23.8
2022/9/28,Spread_Port_05,-100.8
2022/9/28,Spread_Port_06,-77
2022/9/29,Spread_Port_01,-20.6
2022/9/29,Spread_Port_02,-39.8
2022/9/29,Spread_Port_03,-122
2022/9/29,Spread_Port_04,-19.2
2022/9/29,Spread_Port_05,-101.4
2022/9/29,Spread_Port_06,-82.2
2022/9/30,Spread_Port_01,-21.6
2022/9/30,Spread_Port_02,-39.2
2022/9/30,Spread_Port_03,-114.2
2022/9/30,Spread_Port_04,-17.6
2022/9/30,Spread_Port_05,-92.6
2022/9/30,Spread_Port_06,-75
